state,date,new_confirmed,new_confirmed_per100k,target_7d
Massachusetts,2021-04-30,1335.0,19.070137250706168,17.772265951460675
Massachusetts,2021-05-01,1306.0,18.655879587582213,17.117208267407527
Massachusetts,2021-05-02,893.0,12.756279074816934,16.46827261778478
Massachusetts,2021-05-03,563.0,8.042312563406421,16.24175734385986
Massachusetts,2021-05-04,854.0,12.199173941650235,15.029594526640013
Massachusetts,2021-05-05,1019.0,14.556157197355494,14.552075841068557
Massachusetts,2021-05-06,1161.0,16.58459127196244,13.819472387563634
Massachusetts,2021-05-07,976.0,13.9419130761717,12.776685856251612
Massachusetts,2021-05-08,795.0,11.356373868398054,12.70526212123024
Massachusetts,2021-05-09,858.0,12.256312929667336,12.52364176646161
Massachusetts,2021-05-10,474.0,6.770970080026009,11.913479001564752
Massachusetts,2021-05-11,555.0,7.928034587372227,11.384943362406602
Massachusetts,2021-05-12,760.0,10.856407723248454,10.487044979280792
Massachusetts,2021-05-13,721.0,10.29930259008176,9.37079403480393
Massachusetts,2021-05-14,429.0,6.128156464833667,10.101356810165386
Massachusetts,2021-05-15,1153.0,16.47031329592825,9.47078726383385
Massachusetts,2021-05-16,549.0,7.842326105346581,9.113668588726993
Massachusetts,2021-05-17,299.0,4.27113935427801,8.874909245941264
Massachusetts,2021-05-18,438.0,6.256719187872135,8.376983778935132
Massachusetts,2021-05-19,516.0,7.3709294542055295,8.140265114292873
Massachusetts,2021-05-20,605.0,8.64227193758594,8.179037999018762
Massachusetts,2021-05-21,448.0,6.399566657914878,6.7464819423043965
Massachusetts,2021-05-22,451.0,6.4424208989277005,6.332224279180442
Massachusetts,2021-05-23,346.0,4.942522463478902,6.1873361309942325
Massachusetts,2021-05-24,228.0,3.2569223169745363,5.758793720866003
Massachusetts,2021-05-25,228.0,3.2569223169745363,5.581254722384309
Massachusetts,2021-05-26,429.0,6.128156464833667,4.846610590735916
Massachusetts,2021-05-27,245.0,3.4997630160471997,4.518061409637609
Massachusetts,2021-05-28,287.0,4.099722390226719,4.054827471070428
Massachusetts,2021-05-29,224.0,3.199783328957439,3.6793426926723614
Massachusetts,2021-05-30,162.0,2.314129014692434,3.2140680759617135
Massachusetts,2021-05-31,0.0,0.0,3.128359593936068
Massachusetts,2021-06-01,186.0,2.6569629427950168,2.5263595416130804
Massachusetts,2021-06-02,134.0,1.914156098572754,2.552888357478161
Massachusetts,2021-06-03,258.0,3.6854647271027647,2.3753493589964663
Massachusetts,2021-06-04,200.0,2.856949400854856,2.361064611992192
Massachusetts,2021-06-05,217.0,3.099790099927519,2.322291727266305
Massachusetts,2021-06-06,143.0,2.0427188216112224,2.5508476793346935
Massachusetts,2021-06-07,112.0,1.5998916644787196,2.418203600009289
Massachusetts,2021-06-08,121.0,1.728454387517188,2.436569703300499
Massachusetts,2021-06-09,143.0,2.0427188216112224,2.1549561195019487
Massachusetts,2021-06-10,120.0,1.714169640512914,2.014149327602674
Massachusetts,2021-06-11,131.0,1.871301857559931,1.828447616547108
Massachusetts,2021-06-12,126.0,1.7998781225385596,1.6162170896264616
Massachusetts,2021-06-13,39.0,0.5571051331666971,1.506020469879203
Massachusetts,2021-06-14,58.0,0.8285153262479085,1.4203119878535573
Massachusetts,2021-06-15,79.0,1.128495013337668,1.2672611270934755
Massachusetts,2021-06-16,68.0,0.9713627962906513,1.240732311228395
Massachusetts,2021-06-17,107.0,1.528467929457348,1.128495013337668
Massachusetts,2021-06-18,76.0,1.0856407723248451,1.0570712783162968
Massachusetts,2021-06-19,91.0,1.2999119773889596,1.0611526346032323
Massachusetts,2021-06-20,41.0,0.5856746271752455,1.0407458531685547
Massachusetts,2021-06-21,48.0,0.6856678562051656,0.946874658569038
Massachusetts,2021-06-22,33.0,0.4713966511410513,0.946874658569038
Massachusetts,2021-06-23,68.0,0.9713627962906513,0.8876949924084733
Massachusetts,2021-06-24,78.0,1.1142102663333942,0.8550441421129893
Massachusetts,2021-06-25,60.0,0.8570848202564569,0.7836204070916178
Massachusetts,2021-06-26,56.0,0.7999458322393598,0.7632136256569402
Massachusetts,2021-06-27,31.0,0.4428271571325027,0.7489288786526659
Massachusetts,2021-06-28,41.0,0.5856746271752455,0.8101492229566986
Massachusetts,2021-06-29,63.0,0.8999390612692798,0.8611661765433924
Massachusetts,2021-06-30,93.0,1.3284814713975084,0.8713695672607312
Massachusetts,2021-07-01,83.0,1.1856340013547657,0.930549233421296
Massachusetts,2021-07-02,89.0,1.271342483380411,0.8162712573871019
Massachusetts,2021-07-03,0.0,0.0,0.7530102349396015
Massachusetts,2021-07-04,0.0,0.0,0.6693424310574235
Massachusetts,2021-07-05,0.0,0.0,1.1325763696246038
Massachusetts,2021-07-06,290.0,4.142576631239542,1.1284950133376683
Massachusetts,2021-07-07,91.0,1.2999119773889596,1.1835933232112976
Massachusetts,2021-07-08,110.0,1.571322170470171,1.4121492752796863
Massachusetts,2021-07-09,201.0,2.8712341478591306,1.4121492752796863
Massachusetts,2021-07-10,0.0,0.0,1.4121492752796863
Massachusetts,2021-07-11,0.0,0.0,2.089654418910981
Massachusetts,2021-07-12,332.0,4.742536005419062,2.0774103500501737
Massachusetts,2021-07-13,284.0,4.056868149213896,2.361064611992192
Massachusetts,2021-07-14,230.0,3.285491810983085,2.68145108051663
Massachusetts,2021-07-15,267.0,3.8140274501412335,2.942657882880502
Massachusetts,2021-07-16,329.0,4.699681764406239,2.942657882880502
Massachusetts,2021-07-17,0.0,0.0,2.942657882880502
Massachusetts,2021-07-18,0.0,0.0,3.82627151900204
Massachusetts,2021-07-19,765.0,10.927831458269829,4.169105447104623
Massachusetts,2021-07-20,452.0,6.456705645931976,4.771105499427611
Massachusetts,2021-07-21,525.0,7.499492177243999,5.332291988881244
Massachusetts,2021-07-22,542.0,7.742332876316661,5.93429204120423
Massachusetts,2021-07-23,624.0,8.913682130667153,5.93429204120423
Massachusetts,2021-07-24,0.0,0.0,5.93429204120423
Massachusetts,2021-07-25,0.0,0.0,6.968915859942383
Massachusetts,2021-07-26,1272.0,18.170198189436885,7.74437355446013
Massachusetts,2021-07-27,832.0,11.884909507556202,8.019865103828275
Massachusetts,2021-07-28,660.0,9.427933022821026,8.760631269907071
Massachusetts,2021-07-29,905.0,12.927696038868229,9.387119459951672
Massachusetts,2021-07-30,931.0,13.299099460979358,9.387119459951672
Massachusetts,2021-07-31,0.0,0.0,9.387119459951672
Massachusetts,2021-08-01,0.0,0.0,11.087004353460312
Massachusetts,2021-08-02,2105.0,30.06939244399736,11.635946774053137
Massachusetts,2021-08-03,1101.0,15.727506451705985,12.395079043423141
Massachusetts,2021-08-04,1032.0,14.74185890841106,12.937899429585565
Massachusetts,2021-08-05,1171.0,16.727438742005184,13.4990859190392
Massachusetts,2021-08-06,1206.0,17.227404887154787,13.4990859190392
Massachusetts,2021-08-07,0.0,0.0,13.4990859190392
Massachusetts,2021-08-08,0.0,0.0,14.61533686351606
Massachusetts,2021-08-09,2652.0,37.883149055335394,15.090814870944046
Massachusetts,2021-08-10,1334.0,19.05585250370189,15.92341155347889
Massachusetts,2021-08-11,1440.0,20.570035686154966,16.32338446959857
Massachusetts,2021-08-12,1367.0,19.52724915484294,16.511126858797603
Massachusetts,2021-08-13,1298.0,18.541601611548018,16.511126858797603
Massachusetts,2021-08-14,0.0,0.0,16.511126858797603
Massachusetts,2021-08-15,0.0,0.0,17.411065920066882
Massachusetts,2021-08-16,3093.0,44.18272248422036,17.684516791291564
Massachusetts,2021-08-17,1468.0,20.97000860227465,17.968171053233583
Massachusetts,2021-08-18,1579.0,22.555615519749093,18.394672785218344
Massachusetts,2021-08-19,1576.0,22.51276127873627,18.874232148933263
Massachusetts,2021-08-20,1533.0,21.89851715755248,18.874232148933263
Massachusetts,2021-08-21,0.0,0.0,18.874232148933263
Massachusetts,2021-08-22,0.0,0.0,19.537452545560285
Massachusetts,2021-08-23,3418.0,48.8252652606095,19.80682206049803
Massachusetts,2021-08-24,1600.0,22.85559520683885,19.635405096446735
Massachusetts,2021-08-25,1495.0,21.35569677139005,20.27821871163908
Massachusetts,2021-08-26,1891.0,27.012456585082663,20.52922212328561
Massachusetts,2021-08-27,1656.0,23.65554103907821,20.52922212328561
Massachusetts,2021-08-28,0.0,0.0,20.52922212328561
Massachusetts,2021-08-29,0.0,0.0,22.3270595676807
Massachusetts,2021-08-30,4299.0,61.41012737137513,22.68417824278756
Massachusetts,2021-08-31,1775.0,25.35542593258685,23.79022579654708
Massachusetts,2021-09-01,2037.0,29.09802964770671,23.537181706757078
Massachusetts,2021-09-02,1767.0,25.24114795655266,24.057554633341358
Massachusetts,2021-09-03,1911.0,27.298151525168155,24.057554633341358
Massachusetts,2021-09-04,0.0,0.0,24.057554633341358
Massachusetts,2021-09-05,0.0,0.0,15.28467929457348
Massachusetts,2021-09-06,0.0,0.0,23.259649479245468
Massachusetts,2021-09-07,5683.0,81.18021722529075,22.11278836261659
Massachusetts,2021-09-08,1475.0,21.07000183130457,23.418822374435955
Massachusetts,2021-09-09,2407.0,34.3833860392882,23.34127660498418
Massachusetts,2021-09-10,1873.0,26.75533113900573,23.34127660498418
Massachusetts,2021-09-11,0.0,0.0,23.34127660498418
Massachusetts,2021-09-12,0.0,0.0,33.71812496451771
Massachusetts,2021-09-13,5085.0,72.63793851673472,25.47378526490798
Massachusetts,2021-09-14,1643.0,23.469839328022644,28.334816022049772
Massachusetts,2021-09-15,2877.0,41.09721713129711,27.806280382891625
Massachusetts,2021-09-16,2148.0,30.68363656518116,28.428687216649287
Massachusetts,2021-09-17,2178.0,31.112178975309384,28.428687216649287
Massachusetts,2021-09-18,0.0,0.0,28.428687216649287
Massachusetts,2021-09-19,0.0,0.0,27.418551535632748
Massachusetts,2021-09-20,4590.0,65.56698874961894,26.885934540187662
Massachusetts,2021-09-21,1382.0,19.741520359907057,25.055446245497087
Massachusetts,2021-09-22,1980.0,28.283799068463075,24.761588592837732
Massachusetts,2021-09-23,2004.0,28.62663299656566,24.23509363182305
Massachusetts,2021-09-24,1920.0,27.426714248206626,24.23509363182305
Massachusetts,2021-09-25,0.0,0.0,24.23509363182305
Massachusetts,2021-09-26,0.0,0.0,23.751452911821193
Massachusetts,2021-09-27,4353.0,62.18150370960595,23.973886829459186
Massachusetts,2021-09-28,1491.0,21.29855778337296,23.292300329540954
Massachusetts,2021-09-29,1646.0,23.512693569035463,22.533168060170947
Massachusetts,2021-09-30,1632.0,23.31270711097563,21.97810360514772
Massachusetts,2021-10-01,1648.0,23.541263063044017,21.97810360514772
Massachusetts,2021-10-02,0.0,0.0,21.97810360514772
Massachusetts,2021-10-03,0.0,0.0,19.933344105393026
Massachusetts,2021-10-04,3351.0,47.86818721132312,19.625201705729392
Massachusetts,2021-10-05,1340.0,19.141560985727537,19.631323740159797
Massachusetts,2021-10-06,1649.0,23.55554781004829,19.814984773071895
Massachusetts,2021-10-07,1722.0,24.598334341360317,20.174144126322222
Massachusetts,2021-10-08,1824.0,26.05537853579629,20.174144126322222
Massachusetts,2021-10-09,0.0,0.0,20.174144126322222
Massachusetts,2021-10-10,0.0,0.0,13.335831667561775
Massachusetts,2021-10-11,0.0,0.0,19.672137303029153
Massachusetts,2021-10-12,4445.0,63.49570043399918,20.272096677208673
Massachusetts,2021-10-13,1943.0,27.75526342930493,20.408822112821014
Massachusetts,2021-10-14,1789.0,25.55541239064669,20.051703437714156
Massachusetts,2021-10-15,1649.0,23.55554781004829,20.051703437714156
Massachusetts,2021-10-16,0.0,0.0,20.051703437714156
Massachusetts,2021-10-17,0.0,0.0,26.15537176482621
Massachusetts,2021-10-18,2991.0,42.725678289784376,21.2577442205036
Massachusetts,2021-10-19,2045.0,29.212307623740905,20.292503458643353
Massachusetts,2021-10-20,1470.0,20.998578096283197,19.459906776108507
Massachusetts,2021-10-21,1381.0,19.727235612902785,19.061974538132294
Massachusetts,2021-10-22,1454.0,20.770022144214806,19.061974538132294
Massachusetts,2021-10-23,0.0,0.0,19.061974538132294
Massachusetts,2021-10-24,0.0,0.0,19.880286473662864
Massachusetts,2021-10-25,3392.0,48.45386183849836,18.702815184881974
Massachusetts,2021-10-26,1468.0,20.97000860227465,18.631391449860597
Massachusetts,2021-10-27,1435.0,20.4986119511336,16.12339801153873
Massachusetts,2021-10-28,152.0,2.1712815446496907,18.917086389946085
Massachusetts,2021-10-29,2823.0,40.3258407930663,18.917086389946085
Massachusetts,2021-10-30,0.0,0.0,18.917086389946085
Massachusetts,2021-10-31,0.0,0.0,18.745669425894793
Massachusetts,2021-11-01,3308.0,47.25394309013932,18.329371084627372
Massachusetts,2021-11-02,1264.0,18.05592021340269,18.390591428931405
Massachusetts,2021-11-03,1465.0,20.927154361261824,21.659757814766746
Massachusetts,2021-11-04,1754.0,25.05544624549709,19.5048016952648
Massachusetts,2021-11-05,1767.0,25.24114795655266,19.5048016952648
Massachusetts,2021-11-06,0.0,0.0,19.5048016952648
Massachusetts,2021-11-07,0.0,0.0,21.58221204531497
Massachusetts,2021-11-08,4326.0,61.795815540490544,22.143398534768604
Massachusetts,2021-11-09,1539.0,21.98422563957812,23.12904607806353
Massachusetts,2021-11-10,1948.0,27.826687164326295,19.549696614421087
Massachusetts,2021-11-11,0.0,0.0,24.082042771062966
Massachusetts,2021-11-12,3988.0,56.96757105304583,24.082042771062966
Massachusetts,2021-11-13,0.0,0.0,24.082042771062966
Massachusetts,2021-11-14,0.0,0.0,27.183873549133956
Massachusetts,2021-11-15,5846.0,83.50863098698746,28.498070273527194
Massachusetts,2021-11-16,2183.0,31.18360271033076,30.622416220877124
Massachusetts,2021-11-17,2989.0,42.69710879577583,37.948450755926366
Massachusetts,2021-11-18,3590.0,51.28224174534467,35.61391495979925
Massachusetts,2021-11-19,2844.0,40.62582048015606,35.61391495979925
Massachusetts,2021-11-20,0.0,0.0,35.61391495979925
Massachusetts,2021-11-21,0.0,0.0,38.25659315559
Massachusetts,2021-11-22,7141.0,102.00737835752264,40.15034247272807
Massachusetts,2021-11-23,3111.0,44.43984793029729,41.03395610884961
Massachusetts,2021-11-24,3422.0,48.88240424862659,33.70792157380037
Massachusetts,2021-11-25,0.0,0.0,38.71574573787024
Massachusetts,2021-11-26,5298.0,75.68058962864515,38.71574573787024
Massachusetts,2021-11-27,0.0,0.0,38.71574573787024
Massachusetts,2021-11-28,0.0,0.0,35.958789566045304
Massachusetts,2021-11-29,5790.0,82.7086851547481,36.96076253448797
Massachusetts,2021-11-30,3602.0,51.45365870939596,40.79927812235082
Massachusetts,2021-12-01,5303.0,75.7520133636665,52.388289299104194
Massachusetts,2021-12-02,5679.0,81.12307823727365,53.34128599210363
Massachusetts,2021-12-03,5765.0,82.35156647964124,53.341285992103636
Massachusetts,2021-12-04,0.0,0.0,53.341285992103636
Massachusetts,2021-12-05,0.0,0.0,65.23639889037717
Massachusetts,2021-12-06,11619.0,165.97447544266288,67.08117193207202
Massachusetts,2021-12-07,4506.0,64.36707000125992,68.34027034659164
Massachusetts,2021-12-08,5920.0,84.56570226530376,69.06471108752268
Massachusetts,2021-12-09,6034.0,86.19416342379103,68.86268395131938
Massachusetts,2021-12-10,5666.0,80.93737652621809,68.86268395131938
Massachusetts,2021-12-11,0.0,0.0,68.86268395131938
Massachusetts,2021-12-12,0.0,0.0,68.97083989292317
Massachusetts,2021-12-13,11672.0,166.7315670338894,69.33612128060389
Massachusetts,2021-12-14,4685.0,66.924039715025,69.01573481207946
Massachusetts,2021-12-15,5763.0,82.32299698563268,70.35646035233778
Massachusetts,2021-12-16,6691.0,95.5792422055992,73.22157246576649
Massachusetts,2021-12-17,7070.0,100.99316132021916,73.22157246576649
Massachusetts,2021-12-18,0.0,0.0,73.22157246576649
Massachusetts,2021-12-19,0.0,0.0,78.4048949501746
Massachusetts,2021-12-20,14212.0,203.0148244247461,82.00056983896478
Massachusetts,2021-12-21,6447.0,92.09376393655629,87.79405508826973
Massachusetts,2021-12-22,8602.0,122.87739373076738,94.12015733301978
Massachusetts,2021-12-23,9791.0,139.8619579188495,102.13390040241765
Massachusetts,2021-12-24,10997.0,157.0893628060043,102.13390040241765
Massachusetts,2021-12-25,0.0,0.0,102.13390040241765
Massachusetts,2021-12-26,0.0,0.0,101.27477490401773
Massachusetts,2021-12-27,13791.0,197.00094593594665,109.23954169797237
Massachusetts,2021-12-28,10350.0,147.84713149423882,124.67319049701898
Massachusetts,2021-12-29,16165.0,230.91293532409375,149.76332827095504
Massachusetts,2021-12-30,22086.0,315.49292233640176,173.65150661838857
Massachusetts,2021-12-31,22703.0,324.306611238039,173.65150661838857
Massachusetts,2022-01-01,0.0,0.0,173.65150661838857
Massachusetts,2022-01-02,0.0,0.0,212.82306610828147
Massachusetts,2022-01-03,33090.0,471.201862365197,230.03818295466482
Massachusetts,2022-01-04,18845.0,268.35294941892226,259.7168270866237
Massachusetts,2022-01-05,30805.0,438.6634442478057,270.4082463724713
Massachusetts,2022-01-06,27411.0,390.332857337335,283.40463779970236
Massachusetts,2022-01-07,29163.0,415.2813512286564,283.40463779970236
Massachusetts,2022-01-08,0.0,0.0,283.40463779970236
Massachusetts,2022-01-09,0.0,0.0,347.7389593353383
Massachusetts,2022-01-10,64715.0,921.5421131146486,352.0516474509287
Massachusetts,2022-01-11,20965.0,298.54176622805545,338.81047436395784
Massachusetts,2022-01-12,24296.0,345.9752326390096,327.2109707624971
Massachusetts,2022-01-13,21709.0,309.1363321271097,297.72805148926483
Massachusetts,2022-01-14,14670.0,208.9009163160302,297.72805148926483
Massachusetts,2022-01-15,0.0,0.0,297.72805148926483
Massachusetts,2022-01-16,0.0,0.0,166.07917818717215
Massachusetts,2022-01-17,0.0,0.0,247.50964638479968
Massachusetts,2022-01-18,60994.0,868.5550436114484,230.87935141076574
Massachusetts,2022-01-19,16121.0,229.56316782077184,220.0488082374621
Massachusetts,2022-01-20,16385.0,233.32252991398465,222.9944555918843
Massachusetts,2022-01-21,16118.0,229.5204477969853,223.16736997387733
Massachusetts,2022-01-22,85.0,1.2104006739510953,223.16736997387733
Massachusetts,2022-01-23,0.0,0.0,278.1602463081966
Massachusetts,2022-01-24,27033.0,384.9501343402348,171.63888413995923
Massachusetts,2022-01-25,8631.0,122.9055084337871,157.06118459452472
Massachusetts,2022-01-26,8955.0,127.5192710027301,143.45587416194502
Massachusetts,2022-01-27,9697.0,138.08535688592673,127.24464227838826
Massachusetts,2022-01-28,8149.0,116.04182461208794,127.07172789639525
Massachusetts,2022-01-29,0.0,0.0,127.07172789639525
Massachusetts,2022-01-30,0.0,0.0,98.81548359188984
Massachusetts,2022-01-31,13143.0,187.15642420869705,87.45806012521932
Massachusetts,2022-02-01,3048.0,43.40354416709339,80.6859192116341
Massachusetts,2022-02-02,5626.0,80.11428460763368,72.01782295666668
Massachusetts,2022-02-03,5436.0,77.40868310115475,65.11955625856892
Massachusetts,2022-02-04,4758.0,67.75395772540365,65.11955625856892
Massachusetts,2022-02-05,0.0,0.0,65.11955625856892
Massachusetts,2022-02-06,0.0,0.0,52.75719508949194
Massachusetts,2022-02-07,7066.0,100.6198960251581,50.88565119027344
Massachusetts,2022-02-08,2128.0,30.30273687256389,46.0318427733872
Massachusetts,2022-02-09,3240.0,46.13762568942998,40.89933705846516
Massachusetts,2022-02-10,2913.0,41.48114309670048,37.01181489389281
Massachusetts,2022-02-11,2847.0,40.54130257339727,37.01181489389281
Massachusetts,2022-02-12,0.0,0.0,37.01181489389281
Massachusetts,2022-02-13,0.0,0.0,31.12662304558943
Massachusetts,2022-02-14,4173.0,59.42355308703436,30.2233996855318
Massachusetts,2022-02-15,1684.0,23.980173352160524,27.49542102373614
Massachusetts,2022-02-16,1899.0,27.041775056860352,26.986849311991982
Massachusetts,2022-02-17,2663.0,37.92114111449137,25.530299929556715
Massachusetts,2022-02-18,2131.0,30.3454568963504,25.530299929556715
Massachusetts,2022-02-19,0.0,0.0,25.530299929556715
Massachusetts,2022-02-20,0.0,0.0,17.041220917123233
Massachusetts,2022-02-21,0.0,0.0,22.525658256572232
Massachusetts,2022-02-22,4380.0,62.3712347283035,20.7700687076314
Massachusetts,2022-02-23,1036.0,14.752648214274526,18.64830752623477
Massachusetts,2022-02-24,1620.0,23.06881284471499,17.06359807243998
Massachusetts,2022-02-25,1352.0,19.252490719786834,17.06359807243998
Massachusetts,2022-02-26,0.0,0.0,17.06359807243998
Massachusetts,2022-02-27,0.0,0.0,20.517817138606297
Massachusetts,2022-02-28,1698.0,24.179533463164237,14.256282223612228
Massachusetts,2022-03-01,1302.0,18.54049032334501,14.217630773519673
Massachusetts,2022-03-02,1017.0,14.482088063626634,12.90348147037277
Massachusetts,2022-03-03,974.0,13.869767722686667,12.557652706386742
Massachusetts,2022-03-04,1182.0,16.83168937188464,12.557652706386742
Massachusetts,2022-03-05,0.0,0.0,12.557652706386742
Massachusetts,2022-03-06,0.0,0.0,12.870932880821142
Massachusetts,2022-03-07,1852.0,26.37249468420504,11.499823545958893
Massachusetts,2022-03-08,628.0,8.942724979309268,11.031937571154268
Massachusetts,2022-03-09,787.0,11.206886239994258,10.854954615467301
Massachusetts,2022-03-10,887.0,12.6308870328779,9.98021127126735
Massachusetts,2022-03-11,752.0,10.708485962484984,9.98021127126735
Massachusetts,2022-03-12,0.0,0.0,9.98021127126735
Massachusetts,2022-03-13,0.0,0.0,10.321971461559425
Massachusetts,2022-03-14,2020.0,28.76481601624956,10.124645637402692
Massachusetts,2022-03-15,531.0,7.561444210212136,10.175502808577107
Massachusetts,2022-03-16,812.0,11.562886438215168,10.444028672378023
Massachusetts,2022-03-17,1019.0,14.510568079484305,10.708485962484984
Massachusetts,2022-03-18,882.0,12.559686993233717,10.708485962484984
Massachusetts,2022-03-19,0.0,0.0,10.708485962484984
Massachusetts,2022-03-20,0.0,0.0,10.226359979751521
Massachusetts,2022-03-21,1783.0,25.38993413711533,10.802063157445911
Massachusetts,2022-03-22,814.0,11.591366454072842,11.623915043624468
Massachusetts,2022-03-23,1216.0,17.315849641465082,12.059252428877468
Massachusetts,2022-03-24,1233.0,17.5579297762553,12.693949925134175
Massachusetts,2022-03-25,1194.0,17.00256946703068,12.693949925134175
Massachusetts,2022-03-26,0.0,0.0,12.693949925134175
Massachusetts,2022-03-27,0.0,0.0,14.40478516344152
Massachusetts,2022-03-28,2624.0,37.36578080526675,14.679413887783367
Massachusetts,2022-03-29,949.0,13.513767524465758,15.084236970331716
Massachusetts,2022-03-30,1415.0,20.149611219303527,15.822683095784233
Massachusetts,2022-03-31,1596.0,22.72705265442292,16.648603555656745
Massachusetts,2022-04-01,1600.0,22.784012686138265,16.648603555656745
Massachusetts,2022-04-02,0.0,0.0,16.648603555656745
Massachusetts,2022-04-03,0.0,0.0,17.608786947429714
Massachusetts,2022-04-04,3096.0,44.087064547677535,18.141770101337592
Massachusetts,2022-04-05,1211.0,17.2446496018209,18.29841018855479
Massachusetts,2022-04-06,1492.0,21.24609182982393,19.071439190405915
Massachusetts,2022-04-07,1976.0,28.13825566738076,19.40506223331008
Massachusetts,2022-04-08,1764.0,25.119373986467437,19.40506223331008
Massachusetts,2022-04-09,0.0,0.0,19.40506223331008
Massachusetts,2022-04-10,0.0,0.0,21.78721213111972
Massachusetts,2022-04-11,4267.0,60.76211383234499,23.3556472901387
Massachusetts,2022-04-12,1982.0,28.223695714953774,24.873225277983263
Massachusetts,2022-04-13,2238.0,31.869137744735895,27.475078155266374
Massachusetts,2022-04-14,3255.0,46.35122580836253,29.434096388904866
Massachusetts,2022-04-15,2727.0,38.8325016219369,29.434096388904866
Massachusetts,2022-04-16,0.0,0.0,29.434096388904866
Massachusetts,2022-04-17,0.0,0.0,20.75379441285558
Massachusetts,2022-04-18,0.0,0.0,30.55702272843597
Massachusetts,2022-04-19,6801.0,96.84629392401646,30.044382442997858
Massachusetts,2022-04-20,1986.0,28.28065574666912,28.71599313192212
Massachusetts,2022-04-21,2602.0,37.05250063083235,28.199284272790056
Massachusetts,2022-04-22,2473.0,35.215539608012456,28.199284272790056
Massachusetts,2022-04-23,0.0,0.0,28.199284272790056
Massachusetts,2022-04-24,0.0,0.0,39.894399356058706
Massachusetts,2022-04-25,5749.0,81.86580558288054,31.380908901461503
Massachusetts,2022-04-26,2616.0,37.25186074183606,33.8098473967516
Massachusetts,2022-04-27,3180.0,45.2832252136998,36.13300297599891
Massachusetts,2022-04-28,3744.0,53.31458968556354,38.39106137614298
Massachusetts,2022-04-29,3583.0,51.02194840902087,38.39106137614298
Massachusetts,2022-04-30,0.0,0.0,38.39106137614298
Massachusetts,2022-05-01,0.0,0.0,40.429416796813555
Massachusetts,2022-05-02,6751.0,96.13429352757464,41.143451480102364
Massachusetts,2022-05-03,2967.0,42.25010352485764,41.753737534195345
Massachusetts,2022-05-04,3480.0,49.555227592350725,44.32914468246776
Massachusetts,2022-05-05,5010.0,71.34243972347043,46.23120288439092
Massachusetts,2022-05-06,4518.0,64.33635582248291,46.23120288439092
Massachusetts,2022-05-07,0.0,0.0,46.23120288439092
Massachusetts,2022-05-08,0.0,0.0,51.390154328323646
Massachusetts,2022-05-09,9287.0,132.24695363510378,52.69006362354171
Massachusetts,2022-05-10,3606.0,51.34946859138411,54.93998487629786
Massachusetts,2022-05-11,4586.0,65.3046763616438,58.01786087577351
Massachusetts,2022-05-12,6523.0,92.88757171979994,59.970776248871076
Massachusetts,2022-05-13,5478.0,78.00676343416588,59.970776248871076
Massachusetts,2022-05-14,0.0,0.0,59.970776248871076
Massachusetts,2022-05-15,0.0,0.0,65.00563619513824
Massachusetts,2022-05-16,11762.0,167.49097325897392,66.16517969791491
Massachusetts,2022-05-17,4176.0,59.46627311082087,66.56186563307536
Massachusetts,2022-05-18,4781.0,68.0814779077669,64.75948748665407
Massachusetts,2022-05-19,5637.0,80.27092469485088,63.028309379876944
Massachusetts,2022-05-20,4627.0,65.88851668672609,63.028309379876944
Massachusetts,2022-05-21,0.0,0.0,63.028309379876944
Massachusetts,2022-05-22,0.0,0.0,56.11376838700338
Massachusetts,2022-05-23,8363.0,119.08918630885894,53.998110066147696
Massachusetts,2022-05-24,3136.0,44.656664864830994,51.81735456618873
Massachusetts,2022-05-25,3709.0,52.81618940805426,48.40585552380893
Massachusetts,2022-05-26,3960.0,56.3904313981922,46.35122580836253
Massachusetts,2022-05-27,3617.0,51.50610867860131,46.35122580836253
Massachusetts,2022-05-28,0.0,0.0,46.35122580836253
Massachusetts,2022-05-29,0.0,0.0,29.338484907096966
Massachusetts,2022-05-30,0.0,0.0,38.74299300066993
Massachusetts,2022-05-31,7759.0,110.48822151984174,35.66918557488824
Massachusetts,2022-06-01,2198.0,31.29953742758244,33.911561739100435
Massachusetts,2022-06-02,3096.0,44.087064547677535,33.44367576429581
Massachusetts,2022-06-03,3387.0,48.230906854968936,33.443675764295804
Massachusetts,2022-06-04,0.0,0.0,33.443675764295804
Massachusetts,2022-06-05,0.0,0.0,44.66683629906588
Massachusetts,2022-06-06,5517.0,78.5621237433905,33.74475021764835
Massachusetts,2022-06-07,2390.0,34.03361894991903,33.594212990972075
Massachusetts,2022-06-08,2124.0,30.245776840848546,31.873206318429848
Massachusetts,2022-06-09,2250.0,32.04001783988193,29.80637088190159
Massachusetts,2022-06-10,2371.0,33.763058799271136,29.80637088190159
Massachusetts,2022-06-11,0.0,0.0,29.80637088190159
Massachusetts,2022-06-12,0.0,0.0,27.383535247152427
Massachusetts,2022-06-13,4326.0,61.602274300146334,26.34808324204132
Massachusetts,2022-06-14,1881.0,26.78545491414129,25.46723703730044
Massachusetts,2022-06-15,1691.0,24.079853407662377,24.68403660121444
Massachusetts,2022-06-16,1865.0,26.557614787279917,23.49601308258008
Massachusetts,2022-06-17,1787.0,25.446894168830674,23.496013082580085
Massachusetts,2022-06-18,0.0,0.0,23.496013082580085
