state,date,new_confirmed,new_confirmed_per100k
Illinois,2021-07-04,0.0,0.0
Illinois,2021-07-05,0.0,0.0
Illinois,2021-07-06,1221.0,9.61368800204651
Illinois,2021-07-07,462.0,3.637611676450031
Illinois,2021-07-08,619.0,4.873769756975259
Illinois,2021-07-09,643.0,5.062736597310324
Illinois,2021-07-10,0.0,0.0
Illinois,2021-07-11,0.0,0.0
Illinois,2021-07-12,1592.0,12.534800408892748
Illinois,2021-07-13,579.0,4.558825023083481
Illinois,2021-07-14,743.0,5.850098432039768
Illinois,2021-07-15,860.0,6.771311778673218
Illinois,2021-07-16,675.0,5.314692384423747
Illinois,2021-07-17,0.0,0.0
Illinois,2021-07-18,0.0,0.0
Illinois,2021-07-19,2817.0,22.17998288432844
Illinois,2021-07-20,744.0,5.857972050387064
Illinois,2021-07-21,962.0,7.574420850097251
Illinois,2021-07-22,1991.0,15.676374129463229
Illinois,2021-07-23,1470.0,11.574218970522827
Illinois,2021-07-24,0.0,0.0
Illinois,2021-07-25,0.0,0.0
Illinois,2021-07-26,3891.0,30.636248989322663
Illinois,2021-07-27,1679.0,13.219805205107363
Illinois,2021-07-28,2085.0,16.41649425410891
Illinois,2021-07-29,1678.0,13.21193158676007
Illinois,2021-07-30,2346.0,18.471508642752756
Illinois,2021-07-31,0.0,0.0
Illinois,2021-08-01,0.0,0.0
Illinois,2021-08-02,5609.0,44.16312530997451
Illinois,2021-08-03,2684.0,21.132791644138276
Illinois,2021-08-04,2372.0,18.67622271978241
Illinois,2021-08-05,3040.0,23.9357997757751
Illinois,2021-08-06,3042.0,23.951547012469685
Illinois,2021-08-07,0.0,0.0
Illinois,2021-08-08,0.0,0.0
Illinois,2021-08-09,7853.0,61.83152488130324
Illinois,2021-08-10,2956.0,23.274415834602365
Illinois,2021-08-11,3942.0,31.03780352503468
Illinois,2021-08-12,3122.0,24.581436480253238
Illinois,2021-08-13,3461.0,27.25059309998606
Illinois,2021-08-14,0.0,0.0
Illinois,2021-08-15,0.0,0.0
Illinois,2021-08-16,9124.0,71.83889380071446
Illinois,2021-08-17,3645.0,28.699338875888234
Illinois,2021-08-18,3828.0,30.140211033443112
Illinois,2021-08-19,3180.0,25.03810634439632
Illinois,2021-08-20,4907.0,38.635845230173814
Illinois,2021-08-21,0.0,0.0
Illinois,2021-08-22,0.0,0.0
Illinois,2021-08-23,9210.0,72.51602497858178
Illinois,2021-08-24,2988.0,23.526371621715786
Illinois,2021-08-25,4456.0,35.084843355544024
Illinois,2021-08-26,4042.0,31.825165359764124
Illinois,2021-08-27,4940.0,38.89567463563453
Illinois,2021-08-28,0.0,0.0
Illinois,2021-08-29,0.0,0.0
Illinois,2021-08-30,10059.0,79.20072695543476
Illinois,2021-08-31,4879.0,38.41538391644957
Illinois,2021-09-01,5179.0,40.7774694206379
Illinois,2021-09-02,4222.0,33.24241666227712
Illinois,2021-09-03,5982.0,47.09998495351534
Illinois,2021-09-04,0.0,0.0
Illinois,2021-09-05,0.0,0.0
Illinois,2021-09-06,0.0,0.0
Illinois,2021-09-07,12045.0,94.83773299316152
Illinois,2021-09-08,3972.0,31.274012075453516
Illinois,2021-09-09,4738.0,37.30520372948106
Illinois,2021-09-10,5303.0,41.753798095702415
Illinois,2021-09-11,0.0,0.0
Illinois,2021-09-12,0.0,0.0
Illinois,2021-09-13,9152.0,72.05935511443872
Illinois,2021-09-14,4660.0,36.69106149839209
Illinois,2021-09-15,4197.0,33.04557620359476
Illinois,2021-09-16,4344.0,34.202998100647044
Illinois,2021-09-17,3606.0,28.39226776034375
Illinois,2021-09-18,0.0,0.0
Illinois,2021-09-19,0.0,0.0
Illinois,2021-09-20,8413.0,66.24075115578812
Illinois,2021-09-21,3001.0,23.628728660230614
Illinois,2021-09-22,3560.0,28.030081316368204
Illinois,2021-09-23,3509.0,27.62852678065619
Illinois,2021-09-24,3302.0,25.998687782766243
Illinois,2021-09-25,0.0,0.0
Illinois,2021-09-26,0.0,0.0
Illinois,2021-09-27,6674.0,52.54852884984309
Illinois,2021-09-28,2377.0,18.715590811518883
Illinois,2021-09-29,2993.0,23.565739713452256
Illinois,2021-09-30,3337.0,26.274264424921544
Illinois,2021-10-01,3362.0,26.471104883603903
Illinois,2021-10-02,0.0,0.0
Illinois,2021-10-03,0.0,0.0
Illinois,2021-10-04,7129.0,56.13102519786206
Illinois,2021-10-05,3059.0,24.08539852437369
Illinois,2021-10-06,2936.0,23.116943467656473
Illinois,2021-10-07,3373.0,26.557714685424145
Illinois,2021-10-08,2743.0,21.59733512662865
Illinois,2021-10-09,0.0,0.0
Illinois,2021-10-10,0.0,0.0
Illinois,2021-10-11,0.0,0.0
Illinois,2021-10-12,7859.0,61.878766591387006
Illinois,2021-10-13,2919.0,22.98309195575247
Illinois,2021-10-14,2478.0,19.51082626459562
Illinois,2021-10-15,2412.0,18.991167453674187
Illinois,2021-10-16,0.0,0.0
Illinois,2021-10-17,0.0,0.0
Illinois,2021-10-18,5496.0,43.27340643673024
Illinois,2021-10-19,2076.0,16.345631688983257
Illinois,2021-10-20,2451.0,19.29823856921867
Illinois,2021-10-21,2143.0,16.873164118251985
Illinois,2021-10-22,2970.0,23.384646491464483
Illinois,2021-10-23,0.0,0.0
Illinois,2021-10-24,0.0,0.0
Illinois,2021-10-25,5140.0,40.47039830509342
Illinois,2021-10-26,2218.0,17.463685494299067
Illinois,2021-10-27,2009.0,15.81809925971453
Illinois,2021-10-28,2600.0,20.471407702965543
Illinois,2021-10-29,2648.0,20.849341383635675
Illinois,2021-10-30,0.0,0.0
Illinois,2021-10-31,0.0,0.0
Illinois,2021-11-01,6121.0,48.194417903789265
Illinois,2021-11-02,2389.0,18.810074231686418
Illinois,2021-11-03,1746.0,13.747337634376091
Illinois,2021-11-04,4265.0,33.580982251210784
Illinois,2021-11-05,2938.0,23.132690704351063
Illinois,2021-11-06,0.0,0.0
Illinois,2021-11-07,0.0,0.0
Illinois,2021-11-08,7354.0,57.9025893260033
Illinois,2021-11-09,2246.0,17.68414680802331
Illinois,2021-11-10,5045.0,39.72240456210045
Illinois,2021-11-11,0.0,0.0
Illinois,2021-11-12,7955.0,62.63463395272727
Illinois,2021-11-13,0.0,0.0
Illinois,2021-11-14,0.0,0.0
Illinois,2021-11-15,8914.0,70.18543394778264
Illinois,2021-11-16,3005.0,23.66022313361979
Illinois,2021-11-17,4995.0,39.328723644735724
Illinois,2021-11-18,5637.0,44.38358662369876
Illinois,2021-11-19,5728.0,45.100085893302555
Illinois,2021-11-20,0.0,0.0
Illinois,2021-11-21,0.0,0.0
Illinois,2021-11-22,11381.0,89.60965041055802
Illinois,2021-11-23,4588.0,36.124160977386886
Illinois,2021-11-24,5062.0,39.856256074004456
Illinois,2021-11-25,0.0,0.0
Illinois,2021-11-26,0.0,0.0
Illinois,2021-11-27,0.0,0.0
Illinois,2021-11-28,0.0,0.0
Illinois,2021-11-29,19257.0,151.62226851384904
Illinois,2021-11-30,5714.0,44.98985523644043
Illinois,2021-12-01,6125.0,48.225912377178446
Illinois,2021-12-02,11526.0,90.75132507091571
Illinois,2021-12-03,7554.0,59.4773129954622
Illinois,2021-12-04,0.0,0.0
Illinois,2021-12-05,0.0,0.0
Illinois,2021-12-06,19108.0,150.44909938010215
Illinois,2021-12-07,7066.0,55.634987241982515
Illinois,2021-12-08,6660.0,52.43829819298097
Illinois,2021-12-09,9300.0,73.22465062983828
Illinois,2021-12-10,7531.0,59.29621977347442
Illinois,2021-12-11,1.0,0.007873618347294439
Illinois,2021-12-12,0.0,0.0
Illinois,2021-12-13,19512.0,153.63004119240912
Illinois,2021-12-14,7398.0,58.24902853328426
Illinois,2021-12-15,9778.0,76.98824019984504
Illinois,2021-12-16,11863.0,93.40473445395394
Illinois,2021-12-17,10762.0,84.73588065358275
Illinois,2021-12-18,0.0,0.0
Illinois,2021-12-19,0.0,0.0
Illinois,2021-12-20,31459.0,247.6961595875358
Illinois,2021-12-21,10279.0,80.93292299183955
Illinois,2021-12-22,16571.0,130.47372963301615
Illinois,2021-12-23,18934.0,149.07908978767293
Illinois,2021-12-24,16.0,0.12597789355671102
Illinois,2021-12-25,0.0,0.0
Illinois,2021-12-26,0.0,0.0
Illinois,2021-12-27,55959.0,440.5998090962496
Illinois,2021-12-28,20804.0,163.80275609711353
Illinois,2021-12-29,21107.0,166.18846245634373
Illinois,2021-12-30,30384.0,239.23201986419426
Illinois,2021-12-31,0.0,0.0
Illinois,2022-01-01,0.0,0.0
Illinois,2022-01-02,0.0,0.0
Illinois,2022-01-03,89188.0,706.6175316541093
Illinois,2022-01-04,24430.0,193.55368769688621
Illinois,2022-01-05,32286.0,255.79510278271258
Illinois,2022-01-06,44085.0,349.27606721724226
Illinois,2022-01-07,42917.0,340.02225193971617
Illinois,2022-01-08,0.0,0.0
Illinois,2022-01-09,0.0,0.0
Illinois,2022-01-10,77841.0,616.7176669673893
Illinois,2022-01-11,28101.0,222.63823896726151
Illinois,2022-01-12,34553.0,273.7560610311302
Illinois,2022-01-13,37038.0,293.4441868570312
Illinois,2022-01-14,29635.0,234.79179430606726
Illinois,2022-01-15,8.0,0.06338229642141179
Illinois,2022-01-16,0.0,0.0
Illinois,2022-01-17,0.0,0.0
Illinois,2022-01-18,93335.0,739.4733295615586
Illinois,2022-01-19,26488.0,209.85878345129439
Illinois,2022-01-20,23252.0,184.22064454883332
Illinois,2022-01-21,40670.0,322.21974943235216
Illinois,2022-01-22,0.0,0.0
Illinois,2022-01-23,0.0,0.0
Illinois,2022-01-24,64575.0,511.61397392658324
Illinois,2022-01-25,13601.0,107.7578267034527
Illinois,2022-01-26,15762.0,124.87896952428656
Illinois,2022-01-27,14422.0,114.26243487370007
Illinois,2022-01-28,15431.0,122.25652700985064
Illinois,2022-01-29,0.0,0.0
Illinois,2022-01-30,0.0,0.0
Illinois,2022-01-31,23789.0,188.4751811961206
Illinois,2022-02-01,8665.0,68.65094981144163
Illinois,2022-02-02,9471.0,75.03671617589886
Illinois,2022-02-03,0.0,0.0
Illinois,2022-02-04,18465.0,146.29426292767104
Illinois,2022-02-05,0.0,0.0
Illinois,2022-02-06,0.0,0.0
Illinois,2022-02-07,13944.0,110.47534266252072
Illinois,2022-02-08,5833.0,46.21361687826186
Illinois,2022-02-09,4738.0,37.538165055581125
Illinois,2022-02-10,5417.0,42.91773746434845
Illinois,2022-02-11,0.0,0.0
Illinois,2022-02-12,0.0,0.0
Illinois,2022-02-13,0.0,0.0
Illinois,2022-02-14,14261.0,112.98686615821916
Illinois,2022-02-15,2901.0,22.984005239814444
Illinois,2022-02-16,3321.0,26.311575801938563
Illinois,2022-02-17,2538.0,20.108033539692887
Illinois,2022-02-18,3183.0,25.218231188669208
Illinois,2022-02-19,0.0,0.0
Illinois,2022-02-20,0.0,0.0
Illinois,2022-02-21,0.0,0.0
Illinois,2022-02-22,6242.0,49.45403678280653
Illinois,2022-02-23,2730.0,21.629208653806767
Illinois,2022-02-24,1977.0,15.663350003141385
Illinois,2022-02-25,2073.0,16.423937560198326
Illinois,2022-02-26,0.0,0.0
Illinois,2022-02-27,0.0,0.0
Illinois,2022-02-28,4483.0,35.51785435714863
Illinois,2022-03-01,1841.0,14.585850963977386
Illinois,2022-03-02,1642.0,13.009216340494767
Illinois,2022-03-03,1170.0,9.269660851631473
Illinois,2022-03-04,1329.0,10.529383993007032
Illinois,2022-03-05,0.0,0.0
Illinois,2022-03-06,0.0,0.0
Illinois,2022-03-07,2604.0,20.630937485169532
Illinois,2022-03-08,1055.0,8.358540340573677
Illinois,2022-03-09,1634.0,12.945834044073354
Illinois,2022-03-10,1402.0,11.107747447852413
Illinois,2022-03-11,1820.0,14.419472435871178
Illinois,2022-03-12,0.0,0.0
Illinois,2022-03-13,0.0,0.0
Illinois,2022-03-14,2323.0,18.404634323367443
Illinois,2022-03-15,1576.0,12.48631239501812
Illinois,2022-03-16,1031.0,8.168393451309443
Illinois,2022-03-17,1150.0,9.111205110577943
Illinois,2022-03-18,1391.0,11.020596790272972
Illinois,2022-03-19,0.0,0.0
Illinois,2022-03-20,0.0,0.0
Illinois,2022-03-21,2451.0,19.418751066110033
Illinois,2022-03-22,1443.0,11.432581717012148
Illinois,2022-03-23,1110.0,8.794293628470884
Illinois,2022-03-24,1727.0,13.682653239972266
Illinois,2022-03-25,1308.0,10.363005464900825
Illinois,2022-03-26,0.0,0.0
Illinois,2022-03-27,0.0,0.0
Illinois,2022-03-28,2511.0,19.894118289270622
Illinois,2022-03-29,1586.0,12.565540265544884
Illinois,2022-03-30,1325.0,10.497692844796326
Illinois,2022-03-31,1592.0,12.613076987860945
Illinois,2022-04-01,1415.0,11.210743679537208
Illinois,2022-04-02,0.0,0.0
Illinois,2022-04-03,0.0,0.0
Illinois,2022-04-04,2982.0,23.625750991081237
Illinois,2022-04-05,1798.0,14.245171120712296
Illinois,2022-04-06,2194.0,17.382594793572178
Illinois,2022-04-07,1497.0,11.860412217856679
Illinois,2022-04-08,2313.0,18.32540645284068
Illinois,2022-04-09,0.0,0.0
Illinois,2022-04-10,0.0,0.0
Illinois,2022-04-11,4465.0,35.37524419020045
Illinois,2022-04-12,1762.0,13.959950786815943
Illinois,2022-04-13,2063.0,16.34470968967156
Illinois,2022-04-14,3339.0,26.454185968886737
Illinois,2022-04-15,2423.0,19.19691302863509
Illinois,2022-04-16,0.0,0.0
Illinois,2022-04-17,0.0,0.0
Illinois,2022-04-18,5750.0,45.556025552889714
Illinois,2022-04-19,2472.0,19.585129594216237
Illinois,2022-04-20,3930.0,31.136553117018533
Illinois,2022-04-21,3589.0,28.43488273205586
Illinois,2022-04-22,3809.0,30.17789588364468
Illinois,2022-04-23,0.0,0.0
Illinois,2022-04-24,0.0,0.0
Illinois,2022-04-25,8150.0,64.57071447931325
Illinois,2022-04-26,2512.0,19.902041076323297
Illinois,2022-04-27,3433.0,27.198927951838332
Illinois,2022-04-28,4596.0,36.41312929410107
Illinois,2022-04-29,5956.0,47.18811968574107
Illinois,2022-04-30,0.0,0.0
Illinois,2022-05-01,0.0,0.0
Illinois,2022-05-02,8985.0,71.18624166829811
Illinois,2022-05-03,4042.0,32.0239052669183
Illinois,2022-05-04,5748.0,45.54017997878436
Illinois,2022-05-05,4152.0,32.89541184271271
Illinois,2022-05-06,7708.0,61.068842602030244
Illinois,2022-05-07,0.0,0.0
Illinois,2022-05-08,0.0,0.0
Illinois,2022-05-09,14419.0,114.23866651254204
Illinois,2022-05-10,5347.0,42.363142370661095
Illinois,2022-05-11,6160.0,48.804368244487065
Illinois,2022-05-12,5688.0,45.06481275562377
Illinois,2022-05-13,8414.0,66.66233026121984
Illinois,2022-05-14,0.0,0.0
Illinois,2022-05-15,0.0,0.0
Illinois,2022-05-16,16848.0,133.4831162634932
Illinois,2022-05-17,5331.0,42.23637777781827
Illinois,2022-05-18,5763.0,45.659021784574506
Illinois,2022-05-19,7551.0,59.82496503476005
Illinois,2022-05-20,4694.0,37.18956242526336
Illinois,2022-05-21,0.0,0.0
Illinois,2022-05-22,0.0,0.0
Illinois,2022-05-23,14432.0,114.34166274422685
Illinois,2022-05-24,3987.0,31.588151979021095
Illinois,2022-05-25,6405.0,50.745451072392804
Illinois,2022-05-26,6363.0,50.41269401618039
Illinois,2022-05-27,5652.0,44.779592421727415
Illinois,2022-05-28,0.0,0.0
Illinois,2022-05-29,0.0,0.0
Illinois,2022-05-30,0.0,0.0
Illinois,2022-05-31,16042.0,127.09734989903596
Illinois,2022-06-01,4340.0,34.38489580861589
Illinois,2022-06-02,6399.0,50.69791435007674
Illinois,2022-06-03,5820.0,46.11062064657707
Illinois,2022-06-04,0.0,0.0
Illinois,2022-06-05,0.0,0.0
Illinois,2022-06-06,13798.0,109.31861575282996
Illinois,2022-06-07,4861.0,38.51266786306033
Illinois,2022-06-08,4901.0,38.82957934516739
Illinois,2022-06-09,4294.0,34.02044760419277
Illinois,2022-06-10,6147.0,48.701372012802274
Illinois,2022-06-11,0.0,0.0
Illinois,2022-06-12,0.0,0.0
Illinois,2022-06-13,8663.0,68.63510423733626
Illinois,2022-06-14,3879.0,30.732490977332034
Illinois,2022-06-15,5737.0,45.453029321204916
Illinois,2022-06-16,5334.0,42.2601461389763
Illinois,2022-06-17,3499.0,27.721831897314974
Illinois,2022-06-18,0.0,0.0
Illinois,2022-06-19,0.0,0.0
Illinois,2022-06-20,0.0,0.0
Illinois,2022-06-21,13424.0,106.35549339512896
Illinois,2022-06-22,4609.0,36.51612552578586
Illinois,2022-06-23,3493.0,27.674295174998917
Illinois,2022-06-24,5568.0,44.11407830930259
Illinois,2022-06-25,0.0,0.0
Illinois,2022-06-26,0.0,0.0
Illinois,2022-06-27,9904.0,78.46728296970778
Illinois,2022-06-28,4241.0,33.60053989040092
Illinois,2022-06-29,4645.0,36.801345859682215
Illinois,2022-06-30,4864.0,38.536436224218356
Illinois,2022-07-01,4562.0,36.14375453431006
Illinois,2022-07-02,0.0,0.0
Illinois,2022-07-03,0.0,0.0
Illinois,2022-07-04,0.0,0.0
Illinois,2022-07-05,10862.0,86.05731296617185
Illinois,2022-07-06,5482.0,43.43271862277242
Illinois,2022-07-07,5796.0,45.920473757312834
Illinois,2022-07-08,5403.0,42.80681844561098
Illinois,2022-07-09,0.0,0.0
Illinois,2022-07-10,0.0,0.0
Illinois,2022-07-11,11942.0,94.61392298306242
Illinois,2022-07-12,6075.0,48.130931345009564
Illinois,2022-07-13,5124.0,40.59636085791424
Illinois,2022-07-14,5318.0,42.13338154613348
Illinois,2022-07-15,4607.0,36.500279951680504
Illinois,2022-07-16,0.0,0.0
Illinois,2022-07-17,0.0,0.0
Illinois,2022-07-18,11248.0,89.11550876850495
Illinois,2022-07-19,3805.0,30.146204735433976
Illinois,2022-07-20,5303.0,42.01453974034333
Illinois,2022-07-21,6636.0,52.57561488156107
Illinois,2022-07-22,5276.0,41.80062448992107
Illinois,2022-07-23,0.0,0.0
Illinois,2022-07-24,0.0,0.0
Illinois,2022-07-25,14517.0,115.01509964370435
Illinois,2022-07-26,5205.0,41.23810660918104
Illinois,2022-07-27,2585.0,20.48040453116868
Illinois,2022-07-28,7151.0,56.655850213689455
Illinois,2022-07-29,5913.0,46.84743984247598
Illinois,2022-07-30,0.0,0.0
Illinois,2022-07-31,0.0,0.0
Illinois,2022-08-01,10242.0,81.14518499351243
Illinois,2022-08-02,5096.0,40.3745228204393
Illinois,2022-08-03,5018.0,39.75654543033054
Illinois,2022-08-04,4149.0,32.87164348155468
Illinois,2022-08-05,6257.0,49.57287858859669
Illinois,2022-08-06,0.0,0.0
Illinois,2022-08-07,0.0,0.0
Illinois,2022-08-08,9734.0,77.12040917075278
Illinois,2022-08-09,4068.0,32.22989773028789
Illinois,2022-08-10,3198.0,25.33707299445936
Illinois,2022-08-11,5727.0,45.37380145067815
Illinois,2022-08-12,3735.0,29.591609641746622
Illinois,2022-08-13,0.0,0.0
Illinois,2022-08-14,0.0,0.0
Illinois,2022-08-15,8399.0,66.5434884554297
Illinois,2022-08-16,3801.0,30.114513587223268
Illinois,2022-08-17,2984.0,23.641596565186592
Illinois,2022-08-18,5020.0,39.77239100443589
Illinois,2022-08-19,4880.0,38.66320081706118
Illinois,2022-08-20,0.0,0.0
Illinois,2022-08-21,0.0,0.0
Illinois,2022-08-22,7986.0,63.271377402674304
Illinois,2022-08-23,3825.0,30.304660476487506
Illinois,2022-08-24,3570.0,28.284349778055002
Illinois,2022-08-25,5116.0,40.53297856149283
Illinois,2022-08-26,3800.0,30.106590800170594
Illinois,2022-08-27,0.0,0.0
Illinois,2022-08-28,0.0,0.0
Illinois,2022-08-29,7932.0,62.843546901829775
Illinois,2022-08-30,4685.0,37.118257341789274
Illinois,2022-08-31,4674.0,37.031106684209824
Illinois,2022-09-01,4584.0,36.31805584946895
Illinois,2022-09-02,4252.0,33.68769054798036
Illinois,2022-09-03,0.0,0.0
Illinois,2022-09-04,0.0,0.0
Illinois,2022-09-05,0.0,0.0
Illinois,2022-09-06,9878.0,78.26129050633818
Illinois,2022-09-07,2653.0,21.01915405075068
Illinois,2022-09-08,4092.0,32.42004461955212
Illinois,2022-09-09,3310.0,26.224425144359124
Illinois,2022-09-10,0.0,0.0
Illinois,2022-09-11,0.0,0.0
Illinois,2022-09-12,6597.0,52.266626186506684
Illinois,2022-09-13,2511.0,19.894118289270622
Illinois,2022-09-14,2873.0,22.7621672023395
Illinois,2022-09-15,3111.0,24.6477905208765
Illinois,2022-09-16,2492.0,19.743585335269767
Illinois,2022-09-17,0.0,0.0
Illinois,2022-09-18,0.0,0.0
Illinois,2022-09-19,4572.0,36.222982404836834
Illinois,2022-09-20,1876.0,14.86314851082106
Illinois,2022-09-21,3438.0,27.23854188710171
Illinois,2022-09-22,5277.0,41.80854727697374
Illinois,2022-09-23,2210.0,17.509359386415003
Illinois,2022-09-24,0.0,0.0
Illinois,2022-09-25,0.0,0.0
Illinois,2022-09-26,3666.0,29.044937335111946
Illinois,2022-09-27,1767.0,13.999564722079326
Illinois,2022-09-28,1584.0,12.549694691439532
Illinois,2022-09-29,1827.0,14.474931945239915
Illinois,2022-09-30,2101.0,16.645775597673268
Illinois,2022-10-01,0.0,0.0
Illinois,2022-10-02,0.0,0.0
Illinois,2022-10-03,3647.0,28.894404381111094
Illinois,2022-10-04,1572.0,12.454621246807415
Illinois,2022-10-05,1839.0,14.570005389872033
Illinois,2022-10-06,2467.0,19.545515658952855
Illinois,2022-10-07,1922.0,15.227596715244179
Illinois,2022-10-08,0.0,0.0
Illinois,2022-10-09,0.0,0.0
Illinois,2022-10-10,0.0,0.0
Illinois,2022-10-11,4504.0,35.68423288525483
Illinois,2022-10-12,1812.0,14.356090139449766
Illinois,2022-10-13,2268.0,17.968881035470236
Illinois,2022-10-14,1832.0,14.514545880503295
Illinois,2022-10-15,0.0,0.0
Illinois,2022-10-16,0.0,0.0
Illinois,2022-10-17,4116.0,32.61019150881636
Illinois,2022-10-18,1333.0,10.561075141217737
Illinois,2022-10-19,639.0,5.062660926660266
Illinois,2022-10-20,5867.0,46.482991638052866
Illinois,2022-10-21,0.0,0.0
Illinois,2022-10-22,0.0,0.0
Illinois,2022-10-23,0.0,0.0
Illinois,2022-10-24,4279.0,33.90160579840263
Illinois,2022-10-25,1944.0,15.401898030403062
Illinois,2022-10-26,2404.0,19.04638007463424
Illinois,2022-10-27,1567.0,12.41500731154403
Illinois,2022-10-28,3446.0,27.30192418352312
Illinois,2022-10-29,0.0,0.0
Illinois,2022-10-30,0.0,0.0
Illinois,2022-10-31,4970.0,39.376251651802065
Illinois,2022-11-01,1927.0,15.267210650507561
Illinois,2022-11-02,1755.0,13.904491277447208
Illinois,2022-11-03,3110.0,24.639867733823827
Illinois,2022-11-04,2465.0,19.529670084847503
Illinois,2022-11-05,0.0,0.0
Illinois,2022-11-06,0.0,0.0
Illinois,2022-11-07,4734.0,37.50647390737042
Illinois,2022-11-08,0.0,0.0
Illinois,2022-11-09,4099.0,32.47550412892086
Illinois,2022-11-10,2186.0,17.31921249715077
Illinois,2022-11-11,0.0,0.0
Illinois,2022-11-12,1.0,0.007922787052676473
Illinois,2022-11-13,0.0,0.0
Illinois,2022-11-14,6981.0,55.308976414734445
Illinois,2022-11-15,1861.0,14.744306705030914
Illinois,2022-11-16,2186.0,17.31921249715077
Illinois,2022-11-17,2758.0,21.85104669128171
Illinois,2022-11-18,1797.0,14.23724833365962
Illinois,2022-11-19,0.0,0.0
Illinois,2022-11-20,0.0,0.0
Illinois,2022-11-21,5544.0,43.92393142003836
Illinois,2022-11-22,2103.0,16.66162117177862
Illinois,2022-11-23,2711.0,21.478675699805915
Illinois,2022-11-24,0.0,0.0
Illinois,2022-11-25,0.0,0.0
Illinois,2022-11-26,0.0,0.0
Illinois,2022-11-27,0.0,0.0
Illinois,2022-11-28,8319.0,65.90966549121558
Illinois,2022-11-29,2533.0,20.068419604429504
Illinois,2022-11-30,5723.0,45.34211030246745
Illinois,2022-12-01,4658.0,36.904342091367006
Illinois,2022-12-02,3299.0,26.137274486779678
Illinois,2022-12-03,0.0,0.0
Illinois,2022-12-04,0.0,0.0
Illinois,2022-12-05,7495.0,59.381288959810156
Illinois,2022-12-06,3088.0,24.465566418664945
Illinois,2022-12-07,4019.0,31.84168116470674
Illinois,2022-12-08,3334.0,26.414572033623354
Illinois,2022-12-09,3467.0,27.468302711629327
Illinois,2022-12-10,0.0,0.0
Illinois,2022-12-11,0.0,0.0
Illinois,2022-12-12,8670.0,68.69056374670501
Illinois,2022-12-13,3314.0,26.25611629256983
Illinois,2022-12-14,3838.0,30.4076567081723
Illinois,2022-12-15,4939.0,39.13064525316909
Illinois,2022-12-16,2573.0,20.385331086536564
Illinois,2022-12-17,0.0,0.0
Illinois,2022-12-18,0.0,0.0
Illinois,2022-12-19,9079.0,71.93098365124969
Illinois,2022-12-20,2500.0,19.80696763169118
Illinois,2022-12-21,5201.0,41.206415460970334
Illinois,2022-12-22,3228.0,25.57475660603965
Illinois,2022-12-23,3785.0,29.98774899438045
Illinois,2022-12-24,0.0,0.0
Illinois,2022-12-25,0.0,0.0
Illinois,2022-12-26,0.0,0.0
Illinois,2022-12-27,6506.0,51.54565256471312
Illinois,2022-12-28,2762.0,21.882737839492414
Illinois,2022-12-29,3348.0,26.525491052360827
Illinois,2022-12-30,3288.0,26.05012382920024
Illinois,2022-12-31,0.0,0.0
Illinois,2023-01-01,0.0,0.0
Illinois,2023-01-02,0.0,0.0
Illinois,2023-01-03,5027.0,39.76346315955084
Illinois,2023-01-04,0.0,0.0
Illinois,2023-01-05,6416.0,50.75042363868672
Illinois,2023-01-06,0.0,0.0
Illinois,2023-01-07,0.0,0.0
Illinois,2023-01-08,0.0,0.0
Illinois,2023-01-09,0.0,0.0
Illinois,2023-01-10,0.0,0.0
Illinois,2023-01-11,0.0,0.0
Illinois,2023-01-12,0.0,0.0
Illinois,2023-01-13,0.0,0.0
Illinois,2023-01-14,0.0,0.0
Illinois,2023-01-15,0.0,0.0
Illinois,2023-01-16,0.0,0.0
Illinois,2023-01-17,16602.0,131.32146715234992
Illinois,2023-01-18,10966.0,86.74082693607211
Illinois,2023-01-19,1.0,0.007909978746678106
Illinois,2023-01-20,0.0,0.0
Illinois,2023-01-21,0.0,0.0
Illinois,2023-01-22,0.0,0.0
Illinois,2023-01-23,0.0,0.0
Illinois,2023-01-24,0.0,0.0
Illinois,2023-01-25,0.0,0.0
Illinois,2023-01-26,10924.0,86.40860782871162
Illinois,2023-01-27,0.0,0.0
Illinois,2023-01-28,0.0,0.0
Illinois,2023-01-29,0.0,0.0
Illinois,2023-01-30,0.0,0.0
Illinois,2023-01-31,0.0,0.0
Illinois,2023-02-01,0.0,0.0
Illinois,2023-02-02,10137.0,80.18345455507595
Illinois,2023-02-03,0.0,0.0
Illinois,2023-02-04,0.0,0.0
Illinois,2023-02-05,0.0,0.0
Illinois,2023-02-06,0.0,0.0
Illinois,2023-02-07,0.0,0.0
Illinois,2023-02-08,0.0,0.0
Illinois,2023-02-09,10234.0,80.95072249350373
Illinois,2023-02-10,0.0,0.0
Illinois,2023-02-11,0.0,0.0
Illinois,2023-02-12,0.0,0.0
Illinois,2023-02-13,0.0,0.0
Illinois,2023-02-14,0.0,0.0
Illinois,2023-02-15,0.0,0.0
Illinois,2023-02-16,10813.0,85.53060018783034
Illinois,2023-02-17,0.0,0.0
Illinois,2023-02-18,0.0,0.0
Illinois,2023-02-19,0.0,0.0
Illinois,2023-02-20,0.0,0.0
Illinois,2023-02-21,0.0,0.0
Illinois,2023-02-22,0.0,0.0
Illinois,2023-02-23,11248.0,88.97144094263533
Illinois,2023-02-24,0.0,0.0
Illinois,2023-02-25,0.0,0.0
Illinois,2023-02-26,0.0,0.0
Illinois,2023-02-27,0.0,0.0
